ID|Nationality|Age|LeadTime|LodgingRevenue|OtherRevenue|Channel
76671|ESP|36.0|5|163.0|7.0|Electronic
76672|ESP|54.0|3|467.0|15.0|Electronic
76673|DEU|60.0|77|381.0|107.5|Agent
76675|PRT|37.0|1|69.0|8.0|Direct
76677|GBR|75.0|21|314.0|75.0|Agent
76681|DEU|46.0|6|163.0|7.0|Agent
76684|PRT|38.0|5|242.4|47.5|Agent
76689|PRT|54.0|0|193.0|24.0|Direct
76691|PRT|26.0|84|258.0|4.0|Agent
76693|GBR|40.0|21|1452.0|242.25|Agent
76708|ITA|63.0|250|873.46|266.0|Agent
76710|ITA|43.0|250|826.21|313.25|Agent
76713|PRT|48.0|117|411.0|134.0|Agent
76715|GBR|30.0|288|1454.4|177.0|Direct
76717|GBR|60.0|288|484.8|172.25|Direct
76724|GBR|59.0|257|640.0|153.5|Direct
76727|DEU|18.0|43|186.0|27.0|Agent
76730|GBR|29.0|121|327.79|49.5|Agent
76732|GBR|66.0|257|640.0|244.25|Agent
76735|DEU|53.0|43|501.0|42.0|Agent
76739|DEU|47.0|15|326.0|48.0|Direct
76741|PRT|55.0|6|129.2|7.0|Agent
76742|DEU|39.0|6|1250.0|245.0|Agent
76749|GBR|50.0|5|306.0|14.0|Agent
76755|DEU|65.0|85|486.0|70.0|Agent
76758|ITA|46.0|27|423.75|27.5|Direct
76759|GBR|43.0|87|453.0|28.5|Agent
76764|GBR|41.0|25|1040.0|183.95|Agent
76768|DEU|48.0|26|268.2|19.5|Agent
76769|ITA|53.0|50|218.0|43.0|Corporate
76770|DEU|48.0|26|268.2|14.0|Agent
76771|ESP|48.0|22|89.0|7.0|Corporate
76772|GBR|29.0|75|1240.0|49.0|Agent
76773|DEU|26.0|63|210.08|28.0|Agent
76779|GBR|67.0|76|268.0|84.0|Agent
76798|FRA|65.0|12|652.0|56.0|Direct
76802|PRT|30.0|10|569.0|30.0|Agent
76809|GBR|56.0|166|486.0|79.0|Agent
76811|DEU|56.0|44|410.4|84.1|Agent
76813|DEU|55.0|100|291.6|64.4|Agent
76815|ESP|52.0|34|218.0|14.0|Corporate
76816|GBR|28.0|74|416.12|85.0|Agent
76819|PRT|73.0|18|332.0|184.0|Agent
76826|PRT|46.0|19|638.0|87.0|Agent
76835|FRA|53.0|117|194.4|28.6|Agent
76843|GBR|62.0|182|588.0|56.0|Agent
76850|DEU|47.0|183|726.0|116.0|Direct
76856|GBR|29.0|11|358.0|19.0|Agent
76870|PRT|47.0|1|395.0|162.5|Direct
76873|ITA|67.0|149|176.4|55.6|Agent
76875|DEU|27.0|69|444.8|78.0|Agent
76881|GBR|86.0|277|102.4|114.5|Agent
76882|GBR|71.0|277|102.4|3.0|Agent
76883|GBR|84.0|277|102.4|1.0|Agent
76884|ITA|51.0|29|384.0|87.0|Agent
76888|PRT|46.0|1|187.5|9.0|Agent
76890|PRT|61.0|1|187.5|17.0|Agent
76891|ITA|60.0|29|256.0|75.0|Agent
76893|ITA|71.0|29|256.0|75.0|Agent
76895|ITA|63.0|29|256.0|75.0|Agent
76897|ITA|68.0|6|496.0|96.5|Agent
76898|ITA|68.0|29|256.0|75.0|Agent
76900|DEU|31.0|55|444.8|4.0|Agent
76901|DEU|74.0|98|387.0|39.5|Agent
76903|DEU|31.0|25|476.8|4.0|Agent
76904|ESP|36.0|83|984.0|157.5|Corporate
76906|FRA|75.0|22|491.0|42.0|Agent
76910|ITA|68.0|71|401.0|333.0|Agent
76912|PRT|39.0|23|238.0|14.0|Corporate
76913|ITA|40.0|2|597.0|21.0|Direct
76916|GBR|33.0|21|492.0|56.0|Corporate
76918|DEU|67.0|89|963.0|266.0|Direct
76920|ESP|36.0|20|615.0|71.5|Corporate
76922|ITA|75.0|29|256.0|75.0|Agent
76924|ITA|68.0|29|256.0|75.0|Agent
76926|ITA|68.0|29|256.0|75.0|Agent
76928|ITA|66.0|29|512.0|193.0|Agent
76931|ITA|63.0|29|256.0|75.0|Agent
76933|ITA|55.0|29|256.0|75.0|Agent
76935|ITA|70.0|29|256.0|75.0|Agent
76937|ITA|82.0|29|256.0|75.0|Agent
76952|DEU|22.0|104|548.0|56.0|Agent
76954|DEU|54.0|104|572.0|28.0|Agent
76955|FRA|44.0|54|461.05|131.0|Direct
76957|GBR|55.0|53|612.0|278.5|Direct
76959|ESP|39.0|9|198.0|7.0|Electronic
76962|DEU|54.0|23|346.0|14.0|Agent
76973|PRT|29.0|5|738.0|89.5|Corporate
76977|FRA|43.0|42|476.0|30.5|Corporate
76978|DEU|27.0|287|264.6|38.4|Agent
76982|FRA|58.0|127|529.2|110.3|Agent
76988|GBR|29.0|85|676.0|154.5|Direct
76993|FRA|28.0|54|352.8|92.7|Agent
76995|FRA|35.0|25|815.0|141.5|Direct
76997|DEU|68.0|52|520.6|106.0|Agent
76999|DEU|51.0|72|486.0|110.5|Agent
77003|FRA|33.0|10|856.75|70.0|Direct
77005|GBR|36.0|56|298.0|14.0|Direct
77009|FRA|31.0|34|541.0|178.0|Agent
77011|PRT|53.0|2|267.0|21.0|Direct
77013|PRT|59.0|0|209.0|24.0|Agent
77017|GBR|49.0|56|298.0|18.0|Direct
77020|PRT|35.0|0|432.0|45.8|Agent
77023|DEU|65.0|19|426.0|42.0|Agent
77025|ESP|50.0|7|199.0|1.0|Electronic
77026|FRA|65.0|138|176.4|70.1|Agent
77028|FRA|65.0|138|176.4|167.1|Agent
77038|ESP|45.0|49|159.0|7.0|Direct
77039|DEU|49.0|9|390.0|14.0|Direct
77050|GBR|63.0|90|249.0|112.5|Agent
77053|PRT|63.0|90|249.0|168.0|Agent
77056|GBR|71.0|90|249.0|110.0|Agent
77062|PRT|45.0|1|59.0|27.0|Corporate
77063|GBR|79.0|90|249.0|110.0|Agent
77065|GBR|83.0|90|249.0|110.0|Agent
77069|FRA|60.0|139|176.4|25.6|Agent
77077|FRA|56.0|101|139.0|12.0|Agent
77081|DEU|28.0|92|253.8|79.4|Agent
77083|FRA|42.0|101|139.0|2.0|Agent
77085|FRA|68.0|87|735.0|168.0|Agent
77087|GBR|38.0|124|322.05|227.0|Direct
77089|GBR|51.0|27|736.0|301.5|Agent
77093|GBR|32.0|66|274.0|108.5|Direct
77095|PRT|59.0|126|684.0|97.0|Direct
77097|PRT|51.0|126|684.0|84.0|Direct
77099|GBR|33.0|66|257.0|32.0|Direct
77101|PRT|64.0|126|684.0|84.0|Direct
77105|GBR|36.0|124|322.05|155.0|Direct
77107|GBR|26.0|123|294.0|47.0|Agent
77109|GBR|36.0|227|84.6|12.0|Agent
77111|GBR|28.0|94|147.0|14.0|Agent
77113|DEU|63.0|73|437.0|6.0|Agent
77115|DEU|62.0|73|437.0|96.0|Agent
77117|GBR|39.0|116|444.0|104.5|Agent
77129|DEU|37.0|56|1538.0|543.0|Direct
77137|ESP|52.0|9|402.0|15.0|Direct
77141|GBR|68.0|260|640.0|152.0|Agent
77143|GBR|27.0|92|86.4|6.4|Agent
77144|DEU|64.0|73|437.0|201.5|Agent
77156|GBR|27.0|42|354.0|51.0|Agent
77158|GBR|48.0|125|497.52|205.6|Agent
77159|GBR|36.0|57|149.0|24.0|Agent
77163|GBR|46.0|125|624.4|162.0|Agent
77168|DEU|29.0|136|264.6|38.4|Agent
77170|GBR|58.0|234|516.0|182.5|Agent
77183|GBR|35.0|18|356.0|80.0|Corporate
77186|FRA|29.0|107|348.0|21.0|Agent
77187|GBR|31.0|92|528.2|93.5|Agent
77189|DEU|46.0|34|1146.0|228.5|Agent
77195|GBR|51.0|114|216.0|68.0|Agent
77200|GBR|35.0|0|338.4|56.0|Agent
77226|PRT|43.0|4|93.0|24.0|Direct
77228|GBR|50.0|132|144.9|31.0|Direct
77233|DEU|53.0|95|417.0|60.0|Agent
77235|FRA|44.0|107|348.0|21.0|Agent
77236|DEU|50.0|255|176.4|25.6|Agent
77238|DEU|50.0|255|176.4|25.6|Agent
77240|GBR|80.0|195|414.0|74.0|Agent
77244|DEU|52.0|255|246.6|38.4|Agent
77253|DEU|42.0|94|441.0|72.0|Agent
77255|GBR|58.0|216|261.0|48.5|Agent
77257|PRT|49.0|1|334.0|42.0|Agent
77260|ESP|47.0|242|176.4|25.6|Agent
77262|ESP|49.0|242|176.4|25.6|Agent
77264|GBR|32.0|256|816.0|84.0|Agent
77270|ESP|42.0|242|176.4|25.6|Agent
77272|PRT|50.0|4|118.0|14.0|Corporate
77275|FRA|56.0|29|332.0|282.0|Agent
77285|ITA|40.0|113|253.8|6.0|Agent
77288|GBR|77.0|127|264.6|38.4|Agent
77290|DEU|41.0|255|351.0|42.0|Direct
77292|ESP|48.0|242|176.4|25.6|Agent
77294|GBR|32.0|127|264.6|80.4|Agent
77297|GBR|42.0|15|907.25|46.0|Agent
77298|FRA|58.0|69|954.0|129.0|Agent
77300|FRA|59.0|69|318.0|72.0|Agent
77302|DEU|58.0|77|244.6|35.0|Agent
77307|GBR|35.0|256|264.0|14.0|Agent
77308|PRT|63.0|0|192.0|19.0|Direct
77311|ESP|54.0|40|107.98|7.0|Agent
77357|ESP|47.0|149|354.0|47.0|Agent
77367|DEU|41.0|40|514.5|51.0|Agent
77370|GBR|57.0|1|955.0|172.1|Direct
77373|DEU|62.0|261|280.08|27.0|Agent
77374|DEU|32.0|142|339.0|81.0|Direct
77376|DEU|34.0|142|1017.0|90.0|Direct
77378|DEU|54.0|202|387.0|142.5|Agent
77382|DEU|68.0|202|1161.0|282.0|Agent
77384|DEU|67.0|202|1161.0|297.0|Agent
77386|DEU|66.0|261|305.28|49.5|Agent
77388|DEU|67.0|261|305.28|45.5|Agent
77394|DEU|61.0|261|305.28|42.0|Agent
77400|GBR|65.0|74|481.0|42.0|Agent
77404|GBR|52.0|80|371.55|51.5|Direct
77405|GBR|66.0|289|588.0|152.0|Direct
77407|PRT|40.0|19|568.0|149.0|Electronic
77409|DEU|39.0|269|654.56|240.0|Agent
77413|ESP|58.0|89|342.0|27.0|Agent
77422|DEU|37.0|22|402.52|72.0|Agent
77424|GBR|53.0|80|371.55|42.0|Direct
77428|GBR|64.0|80|371.55|42.0|Direct
77430|GBR|53.0|80|371.55|45.0|Direct
77436|DEU|34.0|56|1323.0|855.0|Agent
77446|DEU|49.0|35|875.88|108.0|Agent
77448|DEU|54.0|271|509.76|109.0|Agent
77451|GBR|72.0|93|249.0|134.5|Agent
77453|GBR|82.0|93|237.0|55.0|Agent
77464|GBR|61.0|7|328.0|14.0|Direct
77465|ESP|40.0|40|89.0|7.0|Electronic
77466|GBR|52.0|38|178.0|54.0|Electronic
77469|FRA|56.0|87|452.0|56.0|Agent
77471|PRT|45.0|38|178.0|14.0|Electronic
77472|GBR|49.0|78|508.0|61.0|Agent
77475|PRT|43.0|4|89.0|17.0|Corporate
77480|GBR|36.0|1|516.0|80.5|Agent
77484|GBR|69.0|93|249.0|123.0|Agent
77490|PRT|40.0|12|507.0|459.1|Agent
77492|GBR|71.0|207|398.64|88.5|Agent
77499|GBR|36.0|153|102.48|24.0|Agent
77508|GBR|59.0|122|255.87|100.0|Agent
77518|GBR|69.0|93|249.0|110.0|Agent
77521|GBR|66.0|93|249.0|110.0|Agent
77523|ESP|63.0|89|226.0|34.0|Agent
77524|DEU|45.0|70|338.0|55.0|Agent
77531|ITA|43.0|9|226.0|32.0|Agent
77532|FRA|53.0|43|471.0|72.2|Agent
77537|FRA|44.0|42|324.0|30.5|Agent
77539|FRA|59.0|87|452.0|56.0|Agent
77543|ITA|61.0|89|226.0|32.0|Agent
77545|PRT|31.0|1|79.0|7.0|Direct
77550|PRT|43.0|89|342.0|21.0|Agent
77551|PRT|30.0|10|178.0|14.0|Agent
77556|DEU|26.0|60|455.0|42.0|Direct
77559|DEU|58.0|18|457.0|26.0|Direct
77560|DEU|31.0|60|455.0|42.0|Direct
77564|PRT|42.0|5|298.0|12.0|Agent
77567|FRA|51.0|19|1373.14|221.0|Agent
77570|FRA|53.0|10|178.0|49.48|Agent
77571|FRA|45.0|7|153.0|19.0|Agent
77572|PRT|62.0|10|178.0|14.0|Agent
77582|GBR|56.0|225|88.2|12.8|Agent
77586|GBR|47.0|299|373.11|30.0|Direct
77589|GBR|44.0|301|391.14|15.0|Direct
77591|GBR|32.0|22|356.92|42.0|Agent
77593|ESP|42.0|5|149.0|7.0|Corporate
77594|ESP|38.0|5|447.0|51.0|Corporate
77600|GBR|54.0|237|486.0|270.0|Agent
77605|FRA|42.0|89|342.0|21.0|Agent
77613|PRT|67.0|0|153.0|1.0|Direct
77614|FRA|54.0|19|149.0|31.0|Electronic
77628|FRA|77.0|3|501.0|72.0|Agent
77635|FRA|52.0|18|426.92|50.0|Agent
77637|GBR|26.0|33|260.76|4.0|Agent
77641|DEU|26.0|16|300.0|3.0|Agent
77642|FRA|45.0|235|626.0|72.0|Agent
77649|PRT|63.0|0|175.0|14.0|Direct
77657|DEU|44.0|40|1902.0|153.0|Direct
77659|FRA|34.0|34|278.0|14.0|Agent
77660|ESP|31.0|34|278.0|14.0|Agent
77661|DEU|61.0|7|345.0|57.0|Agent
77662|PRT|36.0|34|278.0|14.0|Agent
77665|FRA|40.0|34|278.0|14.0|Agent
77666|FRA|34.0|35|139.0|7.0|Agent
77667|PRT|40.0|1|394.0|388.0|Agent
77674|DEU|39.0|73|808.0|246.5|Agent
77678|GBR|73.0|84|457.36|258.0|Agent
77680|GBR|38.0|118|392.16|11.0|Agent
77682|DEU|64.0|422|121.2|14.0|Agent
77684|FRA|48.0|24|332.0|56.0|Agent
77686|GBR|49.0|13|559.58|257.0|Agent
77694|DEU|46.0|55|346.0|44.6|Electronic
77695|FRA|47.0|162|613.0|312.25|Direct
77697|DEU|42.0|103|387.0|60.0|Agent
77705|FRA|36.0|34|278.0|14.0|Agent
77706|ESP|46.0|34|278.0|14.0|Agent
77709|GBR|71.0|137|482.0|152.0|Direct
77715|PRT|54.0|0|89.0|7.0|Direct
77716|PRT|56.0|1|178.5|17.0|Direct
77717|FRA|38.0|32|1008.0|124.0|Agent
77722|PRT|37.0|32|93.0|14.0|Direct
77726|FRA|27.0|34|278.0|14.0|Agent
77727|GBR|38.0|65|1360.0|30.0|Agent
77729|DEU|59.0|6|376.0|55.9|Agent
77731|FRA|53.0|27|332.0|56.0|Agent
77735|GBR|51.0|134|476.0|155.5|Direct
77737|GBR|59.0|134|476.0|157.5|Direct
77746|GBR|69.0|260|384.0|116.0|Agent
77749|GBR|40.0|283|334.0|28.0|Agent
77751|FRA|41.0|34|417.0|21.0|Agent
77752|GBR|33.0|159|409.92|56.0|Agent
77754|GBR|27.0|54|318.0|30.0|Agent
77760|GBR|32.0|54|318.0|40.0|Agent
77774|DEU|29.0|8|282.0|21.0|Agent
77777|GBR|43.0|22|268.0|14.0|Agent
77780|GBR|53.0|22|268.0|17.0|Agent
77782|FRA|51.0|35|278.0|14.0|Agent
77789|ITA|32.0|3|134.0|7.0|Agent
77791|FRA|53.0|22|268.0|14.0|Agent
77796|GBR|67.0|259|512.0|237.5|Agent
77798|FRA|65.0|150|305.4|72.0|Agent
77801|FRA|45.0|150|442.95|66.5|Agent
77803|PRT|32.0|34|417.0|21.0|Agent
77804|ITA|45.0|34|417.0|29.6|Agent
77806|DEU|36.0|6|282.0|21.0|Agent
77807|GBR|49.0|44|1226.0|284.5|Agent
77811|GBR|55.0|152|409.92|338.5|Agent
77813|GBR|69.0|60|389.76|56.0|Agent
77815|DEU|45.0|32|794.25|93.0|Agent
77816|DEU|83.0|190|780.0|84.0|Agent
77819|PRT|49.0|2|228.0|39.0|Corporate
77820|GBR|41.0|30|484.0|58.0|Agent
77827|PRT|55.0|339|498.24|84.0|Agent
77832|GBR|40.0|112|115.5|34.0|Direct
77837|FRA|71.0|34|332.0|160.5|Agent
77840|PRT|45.0|4|124.0|21.0|Corporate
77846|DEU|50.0|343|486.4|124.5|Agent
77848|FRA|58.0|25|621.12|84.0|Agent
77853|DEU|42.0|34|417.0|21.0|Agent
77854|GBR|48.0|128|643.12|14.0|Agent
77856|DEU|71.0|274|920.0|84.0|Agent
77862|FRA|61.0|52|1101.5|394.0|Agent
77864|DEU|62.0|4|1263.0|201.5|Agent
77866|DEU|54.0|293|139.0|2.0|Agent
77870|PRT|40.0|1|203.0|64.7|Direct
77875|GBR|47.0|1|213.0|7.0|Electronic
77876|ITA|27.0|24|568.0|235.5|Agent
77883|GBR|48.0|314|670.5|84.0|Agent
77888|FRA|33.0|25|332.0|58.0|Agent
77890|PRT|43.0|22|268.0|14.0|Agent
77893|PRT|35.0|2|114.0|7.0|Corporate
77894|PRT|30.0|2|342.0|21.0|Corporate
77895|FRA|53.0|4|855.0|476.0|Agent
77896|FRA|50.0|34|417.0|37.5|Agent
77897|ITA|44.0|21|414.0|111.0|Agent
77906|ESP|40.0|63|267.0|21.0|Corporate
77918|DEU|53.0|65|1206.0|119.5|Electronic
77928|DEU|53.0|13|775.0|113.0|Agent
77944|FRA|35.0|92|453.0|182.0|Agent
77947|FRA|53.0|0|139.0|154.0|Direct
77948|DEU|52.0|70|594.0|96.0|Electronic
77952|FRA|63.0|104|441.0|80.5|Agent
77954|FRA|57.0|104|441.0|64.0|Agent
77956|PRT|40.0|0|143.0|17.0|Agent
77957|DEU|43.0|70|594.0|32.5|Electronic
77959|FRA|18.0|0|399.0|42.0|Direct
77961|FRA|39.0|0|133.0|14.0|Direct
77962|FRA|55.0|0|399.0|42.0|Direct
77964|GBR|49.0|152|816.65|171.0|Agent
77966|FRA|45.0|97|359.0|56.0|Agent
77970|DEU|35.0|90|196.0|28.0|Agent
77974|DEU|54.0|133|566.02|100.5|Agent
77976|FRA|34.0|14|1505.0|98.0|Direct
77979|FRA|54.0|160|936.0|273.0|Direct
77981|DEU|57.0|133|566.02|98.0|Agent
77993|FRA|36.0|27|845.0|410.4|Agent
78003|FRA|45.0|266|663.0|90.0|Agent
78009|DEU|32.0|1|234.4|14.0|Agent
78010|DEU|34.0|8|354.0|31.0|Agent
78013|DEU|42.0|26|420.0|40.0|Agent
78017|DEU|45.0|104|863.38|119.0|Agent
78022|DEU|78.0|106|246.0|48.0|Agent
78026|PRT|56.0|0|123.0|14.0|Direct
78035|PRT|44.0|0|103.2|1.0|Agent
78036|DEU|52.0|15|238.0|16.5|Agent
78037|DEU|48.0|15|238.0|14.0|Agent
78038|DEU|38.0|15|238.0|14.0|Agent
78049|DEU|51.0|16|119.0|9.0|Agent
78050|DEU|50.0|16|119.0|11.5|Agent
78051|DEU|32.0|16|123.0|25.0|Agent
78063|ESP|43.0|4|354.0|95.5|Agent
78065|DEU|34.0|103|338.0|30.0|Direct
78067|DEU|49.0|53|417.0|63.0|Agent
78075|DEU|53.0|82|417.0|6.0|Agent
78077|PRT|54.0|25|149.0|12.0|Agent
78082|FRA|40.0|54|258.68|20.0|Agent
78086|PRT|81.0|25|368.0|48.0|Agent
78095|FRA|44.0|23|196.0|107.5|Agent
78099|DEU|50.0|16|119.0|9.0|Agent
78100|DEU|19.0|16|123.0|18.0|Agent
78103|ITA|37.0|78|254.0|30.5|Agent
78119|DEU|40.0|16|126.0|12.0|Agent
78121|DEU|42.0|16|123.0|18.0|Agent
78123|DEU|34.0|15|238.0|18.0|Agent
78124|PRT|62.0|0|143.0|14.0|Direct
78126|FRA|63.0|67|238.0|48.0|Agent
78128|DEU|51.0|38|940.24|14.0|Agent
78133|GBR|31.0|4|736.0|126.5|Agent
78143|DEU|27.0|81|238.0|19.0|Agent
78148|PRT|20.0|10|58.0|14.0|Direct
78150|PRT|52.0|8|58.0|14.0|Direct
78154|GBR|55.0|118|643.12|56.5|Agent
78156|DEU|59.0|351|264.6|38.4|Agent
78158|FRA|29.0|67|196.0|42.0|Agent
78160|GBR|49.0|65|1675.0|151.5|Direct
78163|DEU|60.0|351|264.6|50.4|Agent
78165|DEU|54.0|351|264.6|50.4|Agent
78170|PRT|65.0|0|123.0|17.0|Direct
78171|GBR|40.0|98|377.0|159.0|Agent
78175|DEU|37.0|58|267.45|89.9|Agent
78183|FRA|40.0|61|548.0|56.0|Agent
78186|GBR|56.0|87|388.8|213.2|Agent
78193|ESP|59.0|90|330.0|42.0|Direct
78196|ESP|37.0|7|292.18|54.0|Agent
78205|GBR|32.0|0|369.0|21.0|Direct
78206|GBR|30.0|56|387.0|3.0|Agent
78208|GBR|31.0|56|387.0|6.0|Agent
78210|DEU|42.0|49|259.2|19.2|Agent
78211|DEU|53.0|351|529.2|70.0|Agent
78215|FRA|60.0|94|373.89|96.0|Agent
78217|DEU|56.0|101|432.52|69.0|Agent
78230|ESP|40.0|109|268.0|4.0|Agent
78236|ESP|49.0|100|571.5|146.0|Agent
78239|DEU|40.0|73|264.6|55.4|Agent
78252|GBR|52.0|29|332.0|56.0|Agent
78254|PRT|46.0|6|59.0|7.0|Corporate
78258|DEU|37.0|79|414.0|65.5|Agent
78262|PRT|36.0|5|89.0|7.0|Electronic
78263|DEU|69.0|49|259.2|19.2|Agent
78264|DEU|40.0|73|264.6|204.9|Agent
78266|FRA|56.0|34|744.24|84.0|Agent
78268|PRT|29.0|3|113.98|177.6|Agent
78271|FRA|41.0|1|208.6|23.0|Agent
78276|FRA|39.0|151|493.2|76.8|Agent
78279|GBR|48.0|138|462.5|126.5|Direct
78284|FRA|43.0|38|332.0|56.0|Agent
78286|FRA|54.0|31|392.0|223.5|Agent
78291|DEU|31.0|106|496.0|101.5|Agent
78293|GBR|18.0|125|195.16|4.0|Agent
78295|GBR|57.0|125|195.16|4.0|Agent
78302|ESP|44.0|19|89.0|7.0|Corporate
78303|ESP|41.0|19|89.0|7.0|Corporate
78304|PRT|57.0|0|119.0|7.0|Direct
78305|DEU|31.0|38|282.0|133.0|Agent
78309|FRA|35.0|77|254.0|28.0|Agent
78311|DEU|60.0|295|566.0|137.0|Agent
78313|DEU|56.0|238|391.0|123.5|Agent
78317|DEU|58.0|70|1122.0|403.0|Electronic
78319|FRA|50.0|68|330.75|141.0|Agent
78322|DEU|44.0|151|941.56|122.0|Agent
78330|GBR|65.0|35|581.0|262.0|Agent
78332|PRT|55.0|0|166.0|38.0|Direct
78333|DEU|56.0|102|528.0|62.0|Agent
78341|GBR|60.0|22|626.0|137.0|Agent
78343|GBR|66.0|5|348.54|95.1|Agent
78346|PRT|48.0|0|59.0|9.0|Corporate
78347|PRT|38.0|8|0.0|96.0|Direct
78349|DEU|47.0|11|769.6|67.5|Agent
78352|FRA|31.0|30|332.0|56.0|Agent
78356|GBR|31.0|81|338.4|8.0|Agent
78360|FRA|47.0|8|332.0|56.0|Agent
78365|GBR|48.0|30|436.2|511.5|Agent
78377|GBR|32.0|5|459.0|42.4|Electronic
78378|DEU|59.0|67|253.8|46.5|Agent
78379|PRT|45.0|14|198.0|14.0|Agent
78385|DEU|33.0|210|508.0|153.5|Agent
78396|PRT|43.0|0|390.0|501.0|Direct
78405|PRT|72.0|1|63.0|67.5|Direct
78409|FRA|42.0|95|1164.36|183.0|Agent
78419|FRA|69.0|51|303.75|46.5|Agent
78422|PRT|50.0|11|198.0|14.0|Agent
78424|FRA|61.0|36|332.0|56.0|Agent
78426|FRA|43.0|132|198.0|16.0|Agent
78427|DEU|41.0|130|357.0|3.0|Agent
78429|DEU|39.0|180|330.6|51.0|Agent
78432|FRA|48.0|25|487.5|269.5|Agent
78435|FRA|44.0|7|298.0|73.6|Agent
78439|FRA|31.0|152|99.0|11.0|Agent
78440|ESP|50.0|93|382.5|98.0|Direct
78445|FRA|41.0|131|297.0|23.0|Agent
78446|ESP|48.0|14|198.0|14.0|Agent
78447|FRA|47.0|131|297.0|23.0|Agent
78448|FRA|40.0|132|297.0|23.0|Agent
78449|ITA|56.0|131|297.0|23.0|Agent
78450|ITA|51.0|82|693.0|83.0|Agent
78451|FRA|47.0|108|670.4|152.5|Agent
78455|DEU|49.0|0|680.0|65.0|Direct
78457|DEU|46.0|79|506.25|77.5|Agent
78460|FRA|44.0|54|1385.1|38.4|Agent
78475|GBR|69.0|15|755.2|235.5|Agent
78477|GBR|35.0|11|298.0|43.99|Agent
78484|FRA|42.0|210|374.56|542.5|Agent
78486|DEU|61.0|68|407.0|6.0|Agent
78488|ITA|44.0|31|1708.0|363.0|Agent
78491|DEU|44.0|230|468.0|68.0|Agent
78502|FRA|35.0|176|78.48|2.0|Agent
78504|DEU|38.0|9|1561.0|38.0|Agent
78506|DEU|44.0|87|529.2|76.8|Agent
78508|FRA|55.0|205|351.0|42.0|Agent
78512|ITA|65.0|56|555.0|63.0|Agent
78517|FRA|39.0|94|330.0|45.5|Direct
78519|FRA|59.0|193|351.0|42.0|Agent
78521|ESP|42.0|0|256.0|49.5|Agent
78522|FRA|40.0|139|448.2|365.0|Direct
78524|FRA|45.0|132|396.0|30.0|Agent
78528|DEU|27.0|258|352.8|75.2|Agent
78532|PRT|33.0|0|138.0|14.0|Direct
78542|GBR|76.0|197|471.8|215.0|Direct
78544|DEU|57.0|106|548.0|56.0|Agent
78549|FRA|46.0|11|1311.0|438.0|Agent
78554|GBR|51.0|197|696.8|114.0|Direct
78559|PRT|36.0|131|396.0|547.0|Agent
78560|GBR|37.0|5|371.83|196.5|Agent
78565|DEU|58.0|99|98.1|2.0|Agent
78574|DEU|44.0|192|303.0|42.0|Direct
78577|FRA|27.0|152|565.65|70.0|Agent
78581|GBR|56.0|75|501.7|94.0|Agent
78584|DEU|51.0|81|479.7|10.0|Agent
78588|FRA|37.0|104|274.3|124.0|Agent
78590|FRA|39.0|62|802.0|190.0|Direct
78595|PRT|53.0|32|1143.0|136.25|Agent
78596|GBR|53.0|199|354.8|110.5|Direct
78598|DEU|31.0|103|79.0|13.5|Agent
78602|DEU|57.0|122|478.65|67.0|Agent
78604|PRT|43.0|15|0.0|145.25|Agent
78607|FRA|47.0|56|469.0|72.0|Agent
78615|DEU|48.0|61|626.0|240.0|Direct
78618|DEU|46.0|24|818.1|199.0|Agent
78625|FRA|52.0|76|436.0|56.0|Direct
78627|FRA|62.0|70|334.8|51.2|Agent
78631|GBR|71.0|68|370.8|165.2|Agent
78633|GBR|43.0|54|334.8|51.2|Agent
78635|FRA|53.0|4|704.0|230.5|Agent
78639|DEU|43.0|142|466.35|40.0|Direct
78640|DEU|47.0|85|1280.0|126.0|Agent
78647|DEU|47.0|85|1280.0|138.0|Agent
78650|GBR|30.0|38|636.0|8.0|Agent
78654|DEU|44.0|210|722.65|120.0|Agent
78663|DEU|58.0|175|268.0|21.0|Agent
78664|DEU|54.0|175|268.0|21.0|Agent
78665|DEU|58.0|175|268.0|21.0|Agent
78666|GBR|48.0|224|657.35|256.5|Agent
78668|GBR|53.0|98|724.34|246.0|Agent
78671|ITA|33.0|10|972.3|318.5|Agent
78678|GBR|57.0|241|448.65|56.0|Agent
78686|FRA|54.0|84|405.0|64.0|Agent
78688|FRA|57.0|65|581.4|149.1|Agent
78690|DEU|55.0|48|423.0|88.5|Agent
78696|DEU|39.0|122|225.0|42.0|Agent
78700|DEU|29.0|47|511.4|42.0|Agent
78701|DEU|31.0|47|511.4|107.0|Agent
78705|FRA|49.0|39|109.0|2.0|Agent
78711|DEU|26.0|48|429.0|119.5|Agent
78713|DEU|42.0|106|237.0|23.0|Agent
78716|GBR|51.0|1|663.0|60.0|Direct
78719|DEU|50.0|47|405.0|200.0|Agent
78738|GBR|66.0|266|249.0|110.0|Agent
78740|GBR|69.0|266|249.0|112.5|Agent
78749|GBR|71.0|266|249.0|110.0|Agent
78753|GBR|57.0|266|249.0|113.0|Agent
78759|GBR|62.0|266|249.0|123.5|Agent
78767|DEU|29.0|38|451.0|43.15|Agent
78776|DEU|53.0|75|423.3|97.0|Agent
78778|GBR|39.0|104|158.0|46.6|Agent
78779|ESP|55.0|194|226.2|28.0|Agent
78781|DEU|59.0|232|389.34|219.0|Agent
